ticker,f_rsi2,f_rsi14,f_atr_pct,f_pullback,f_vs_sma50,f_vs_sma200,f_trend_spread,f_adx,f_dvol_musd,f_down_days,signal_date,entry_date,exit_date,days,entry,stop,exit,stop_dist_pct,r,gross_pct,mae_pct,reason,score,cost_pct_margin
MSTR,7.7,43.9,4.11,13.35,-0.46,15.5,16.03,16.9,4914.0,2,2025-07-30,2025-07-31,2025-08-01,2,404.39,380.02,380.02,6.03,-1.027,-6.03,-1.81,stop,59.4,1.6
DELL,5.0,52.0,3.05,4.89,5.44,12.83,7.01,21.2,608.0,2,2025-08-01,2025-08-04,2025-08-20,13,129.25,122.4,132.1,5.3,0.866,2.21,-4.15,stop,54.7,4.9
GOOGL,11.6,57.6,2.22,3.77,6.19,8.06,1.76,33.4,7552.0,2,2025-08-01,2025-08-04,2025-08-20,13,190.83,184.53,199.32,3.3,1.275,4.45,-0.37,tiempo,35.2,4.9
GS,7.6,54.6,2.04,3.06,6.48,18.61,11.4,30.2,1542.0,3,2025-08-01,2025-08-04,2025-08-20,13,715.2,688.99,720.68,3.67,0.075,0.77,-1.35,tiempo,54.3,4.9
IGV,1.6,44.0,1.63,3.88,0.68,7.9,7.17,15.4,483.0,3,2025-08-01,2025-08-04,2025-08-19,12,110.28,107.63,107.63,2.4,-1.192,-2.4,-2.19,stop,64.4,4.6
CSCO,8.3,45.5,1.49,3.12,0.62,9.54,8.86,26.1,1158.0,2,2025-08-01,2025-08-04,2025-08-14,9,67.77,66.27,68.0,2.21,0.659,0.34,-0.49,gap,57.0,3.7
JPM,8.0,50.3,1.83,3.42,3.3,13.85,10.21,29.2,2712.0,2,2025-08-01,2025-08-04,2025-08-20,13,291.8,283.18,292.24,2.95,-0.115,0.15,-2.43,tiempo,57.1,4.9
AMAT,9.8,41.3,2.88,9.68,0.48,5.62,5.11,19.8,1199.0,2,2025-08-01,2025-08-04,2025-08-15,10,182.0,173.47,162.7,4.69,-2.349,-10.6,-3.58,gap,63.0,4.0
AMD,10.1,54.8,4.36,9.13,15.38,31.88,14.3,39.2,10724.0,2,2025-08-06,2025-08-07,2025-08-19,9,166.84,156.18,168.61,6.39,0.775,1.06,-0.08,stop,57.2,3.7
LNG,19.6,50.7,2.81,3.69,-0.2,5.12,5.34,11.9,516.0,3,2025-08-07,2025-08-08,2025-08-26,13,238.96,223.6,241.58,6.43,0.094,1.1,-5.03,tiempo,46.0,4.9
CRDO,21.0,59.2,5.47,6.89,20.28,75.42,45.84,35.1,443.0,3,2025-08-15,2025-08-18,2025-08-19,2,116.77,106.28,106.28,8.98,-1.018,-8.98,-2.25,stop,52.8,1.6
LRCX,12.0,48.8,3.24,7.92,1.53,21.17,19.34,14.7,1246.0,2,2025-08-18,2025-08-19,2025-09-05,13,99.8,93.63,102.95,6.18,0.431,3.16,-5.7,tiempo,72.4,4.9
TSM,7.3,41.8,2.64,6.92,-1.22,14.7,16.12,20.8,2547.0,2,2025-08-20,2025-08-21,2025-09-09,13,229.03,219.99,250.92,3.95,1.836,9.56,-1.48,tiempo,86.2,4.9
ORCL,13.2,43.8,3.43,8.33,1.16,30.31,28.82,32.5,2564.0,1,2025-08-20,2025-08-21,2025-08-29,7,235.88,223.77,223.77,5.13,-1.06,-5.13,-1.87,stop,84.5,3.1
VRT,12.9,41.4,4.75,12.4,-0.91,13.91,14.95,13.6,1096.0,2,2025-08-20,2025-08-21,2025-09-09,13,127.77,118.69,125.58,7.11,-0.31,-1.71,-7.1,tiempo,62.4,4.9
APP,6.1,52.9,5.51,11.7,10.04,22.27,11.12,28.1,2541.0,3,2025-08-20,2025-08-21,2025-09-09,13,412.81,378.72,558.17,8.26,2.823,35.21,-0.97,tiempo,47.5,4.9
HOOD,11.7,50.2,5.92,8.42,8.59,79.09,64.92,26.3,4455.0,2,2025-08-20,2025-08-21,2025-09-05,11,107.98,97.75,97.75,9.47,-1.045,-9.47,-9.34,stop,55.3,4.3
NVDA,10.8,51.2,2.6,4.24,5.87,27.63,20.55,38.6,28072.0,2,2025-08-20,2025-08-21,2025-09-02,8,176.0,167.89,167.89,4.61,-1.074,-4.61,-2.73,stop,62.6,3.4
EWT,7.0,44.2,1.27,4.13,0.21,9.94,9.71,22.3,160.0,3,2025-08-21,2025-08-22,2025-09-02,7,58.81,57.69,57.63,1.9,-1.217,-2.01,-0.36,gap,60.1,3.1
AMD,3.4,47.5,4.41,11.23,6.34,31.29,23.46,27.9,12391.0,3,2025-08-21,2025-08-22,2025-09-05,10,165.88,155.06,155.06,6.52,-1.061,-6.52,-5.58,stop,60.7,4.0
AVGO,2.2,46.5,3.21,7.43,2.84,29.71,26.13,25.7,5240.0,3,2025-08-21,2025-08-22,2025-09-10,13,292.39,278.43,369.57,4.77,3.412,26.4,-1.79,tiempo,85.9,4.9
AMZN,6.1,46.8,2.24,5.19,-0.08,4.68,4.76,17.5,10486.0,3,2025-08-21,2025-08-22,2025-09-10,13,222.79,215.35,230.33,3.34,1.11,3.38,-0.88,tiempo,63.4,4.9
WDC,12.0,58.1,2.79,5.12,9.79,42.52,29.81,38.0,560.0,3,2025-08-21,2025-08-22,2025-09-10,13,76.0,72.72,95.02,4.31,3.539,25.03,-1.88,tiempo,61.0,4.9
DELL,0.9,43.4,3.29,9.75,0.66,12.55,11.82,18.1,614.0,3,2025-08-21,2025-08-22,2025-08-29,6,130.31,123.99,123.99,4.85,-1.058,-4.85,-1.68,stop,75.0,2.8
GS,3.7,48.8,1.95,4.18,2.17,16.87,14.39,21.3,1276.0,3,2025-08-21,2025-08-22,2025-09-10,13,720.14,699.22,769.58,2.91,1.763,6.87,-0.22,tiempo,74.5,4.9
MU,8.7,48.0,3.96,9.36,-2.05,15.99,18.41,21.8,2223.0,3,2025-08-21,2025-08-22,2025-09-10,13,117.73,110.75,140.0,5.93,2.263,18.92,-2.96,tiempo,66.3,4.9
META,2.7,47.3,2.56,6.44,1.47,15.06,13.39,22.5,10208.0,3,2025-08-21,2025-08-22,2025-09-10,13,745.5,717.11,751.98,3.81,0.1,0.87,-3.19,tiempo,84.2,4.9
MSFT,2.0,42.0,1.71,5.86,-0.13,14.68,14.83,31.9,11707.0,3,2025-08-21,2025-08-22,2025-09-05,10,507.63,494.72,494.72,2.54,-1.157,-2.54,-2.13,stop,85.4,4.0
RDDT,9.9,63.2,5.64,11.3,31.39,47.64,12.37,45.2,1772.0,2,2025-08-21,2025-08-22,2025-09-10,13,221.73,202.91,259.03,8.49,1.683,16.82,-6.08,tiempo,46.4,4.9
NFLX,10.7,48.2,2.3,3.25,-2.03,15.48,17.88,19.1,3529.0,3,2025-08-22,2025-08-25,2025-09-11,13,121.36,117.2,120.35,3.43,-0.386,-0.83,-2.54,tiempo,64.6,4.9
CSCO,16.4,47.1,1.8,5.74,-1.12,8.08,9.31,18.3,1541.0,3,2025-09-03,2025-09-04,2025-09-12,7,68.13,66.23,66.23,2.79,-1.111,-2.79,-2.61,stop,55.8,3.1
INTC,10.9,55.2,4.37,5.18,6.24,10.59,4.09,26.8,3164.0,3,2025-09-03,2025-09-04,2025-09-22,13,24.09,22.52,29.03,6.53,2.245,20.49,-1.41,stop,37.8,4.9
SOFI,15.6,56.2,5.24,6.35,12.9,53.36,35.83,30.4,1578.0,3,2025-09-03,2025-09-04,2025-09-22,13,25.11,20.95,29.81,16.55,1.101,18.72,-3.7,tiempo,53.1,4.9
SNOW,19.7,57.3,4.38,7.93,4.68,22.16,16.7,28.1,1705.0,3,2025-09-04,2025-09-05,2025-09-23,13,224.05,189.3,223.54,15.51,-0.046,-0.23,-4.35,tiempo,56.8,4.9
F,6.0,46.4,1.95,4.11,-0.35,9.66,10.05,20.0,554.0,3,2025-09-10,2025-09-11,2025-09-29,13,11.52,11.19,12.09,2.9,1.434,4.95,-1.3,tiempo,65.8,4.9
RACE,7.1,48.3,1.76,4.36,-1.14,2.99,4.17,18.0,165.0,2,2025-09-10,2025-09-11,2025-09-29,13,481.23,467.26,482.04,2.9,-0.111,0.17,-2.86,tiempo,50.3,4.9
AMZN,14.2,49.4,2.16,4.24,0.61,6.63,5.98,14.9,7962.0,3,2025-09-12,2025-09-15,2025-09-23,7,230.79,220.84,220.84,4.31,-1.072,-4.31,-1.42,stop,50.6,3.1
NVDA,5.3,42.8,2.83,6.32,-2.71,21.2,24.57,25.0,32437.0,3,2025-09-17,2025-09-18,2025-10-06,13,173.98,163.11,185.54,6.25,1.203,6.64,-0.59,tiempo,81.1,4.9
AVGO,10.4,59.7,3.77,6.66,12.14,44.25,28.63,30.3,9984.0,3,2025-09-19,2025-09-22,2025-09-30,7,346.27,326.74,326.74,5.64,-1.055,-5.64,-5.48,stop,65.0,3.1
LNG,7.3,40.4,2.03,4.68,-1.6,0.85,2.5,11.6,384.0,3,2025-09-22,2025-09-23,2025-10-09,13,232.63,225.62,231.38,3.02,-0.341,-0.54,-1.15,tiempo,49.1,4.9
XLE,7.6,47.3,1.6,3.15,0.51,0.83,0.32,16.2,1293.0,3,2025-09-22,2025-09-23,2025-09-30,6,44.05,43.0,44.57,2.39,0.878,1.17,-0.09,stop,44.5,2.8
CSCO,15.0,47.0,1.74,3.04,-1.17,6.38,7.64,11.1,1255.0,3,2025-09-24,2025-09-25,2025-10-13,13,67.86,65.9,67.86,2.9,0.581,0.0,-1.49,stop,44.6,4.9
IGV,10.7,56.7,1.68,3.3,2.94,10.72,7.56,23.7,640.0,3,2025-09-25,2025-09-26,2025-10-14,13,114.47,111.13,113.59,2.92,-0.431,-0.77,-2.46,tiempo,47.5,4.9
GOOGL,6.6,67.7,2.23,3.51,14.79,33.09,15.94,50.5,9716.0,3,2025-09-25,2025-09-26,2025-10-10,11,247.07,236.9,236.9,4.11,-1.105,-4.11,-3.42,stop,65.1,4.3
SNOW,18.2,51.9,3.48,8.05,3.76,18.83,14.52,24.9,1714.0,3,2025-09-25,2025-09-26,2025-10-14,13,225.41,212.76,240.83,5.61,1.272,6.84,-2.27,tiempo,60.1,4.9
RDDT,2.0,47.1,5.98,14.02,8.64,44.79,33.27,28.6,1431.0,3,2025-09-25,2025-09-26,2025-10-01,4,236.52,215.64,213.0,8.83,-1.151,-9.94,-4.83,gap,52.2,2.2
SOFI,12.7,60.0,4.58,6.14,14.39,64.57,43.87,31.0,1598.0,3,2025-09-26,2025-09-29,2025-09-30,2,28.48,25.87,25.87,9.15,-1.017,-9.15,-4.81,stop,57.3,1.6
VRT,16.0,53.1,4.69,8.78,2.91,22.78,19.31,18.6,971.0,3,2025-09-26,2025-09-29,2025-10-15,13,142.0,131.39,180.51,7.48,2.498,27.12,-0.42,tiempo,57.1,4.9
DELL,16.2,52.2,3.17,3.63,0.15,15.76,15.59,13.8,938.0,3,2025-09-26,2025-09-29,2025-10-14,12,132.13,124.18,149.92,6.02,1.792,13.46,0.0,stop,62.1,4.6
STX,12.0,71.4,3.21,5.15,25.1,81.12,44.78,55.6,841.0,3,2025-09-26,2025-09-29,2025-10-15,13,226.75,198.25,219.38,12.57,-0.298,-3.25,-7.14,tiempo,60.0,4.9
HOOD,14.5,60.4,4.4,3.96,10.11,75.92,59.77,20.4,5554.0,2,2025-09-26,2025-09-29,2025-10-13,11,125.06,111.35,137.97,10.96,1.182,10.32,-1.02,stop,49.4,4.3
TSM,23.8,65.5,2.64,3.31,11.06,31.97,18.83,36.7,3237.0,3,2025-09-26,2025-09-29,2025-10-10,10,276.49,256.54,286.68,7.22,0.95,3.69,-1.18,stop,53.9,4.0
WDC,19.6,72.2,3.06,4.92,27.1,84.89,45.47,57.8,914.0,3,2025-09-26,2025-09-29,2025-10-06,6,112.02,99.07,124.96,11.56,1.225,11.55,-0.17,stop,56.0,2.8
GE,9.9,58.5,2.26,3.93,5.76,30.17,23.08,26.7,1289.0,3,2025-09-29,2025-09-30,2025-10-16,13,297.93,285.18,299.84,4.28,0.035,0.64,-2.16,tiempo,62.4,4.9
ORCL,5.7,51.0,5.16,14.34,8.17,46.23,35.19,32.5,11367.0,3,2025-09-30,2025-10-01,2025-10-17,13,284.0,262.24,291.31,7.66,0.854,2.57,-4.58,tiempo,47.4,4.9
XOM,12.4,47.6,1.82,4.46,0.9,2.34,1.43,18.7,1914.0,3,2025-10-01,2025-10-02,2025-10-20,13,113.02,109.96,112.7,2.71,-0.285,-0.28,-2.33,tiempo,44.1,4.9
GS,5.4,51.5,2.02,3.34,3.47,21.88,17.79,33.7,1377.0,3,2025-10-02,2025-10-03,2025-10-10,6,791.0,767.44,767.44,2.98,-1.094,-2.98,-2.48,stop,70.0,2.8
MS,7.1,50.8,1.97,3.64,3.63,16.7,12.61,25.6,903.0,3,2025-10-02,2025-10-03,2025-10-10,6,157.01,152.42,152.42,2.92,-1.096,-2.92,-2.03,stop,62.1,2.8
SOFI,9.1,42.6,5.29,15.33,1.21,46.22,44.47,24.8,1714.0,2,2025-10-03,2025-10-06,2025-10-14,7,26.18,24.18,26.18,7.65,0.709,0.0,-3.32,stop,54.9,3.1
LITE,8.3,51.9,5.58,8.37,12.98,69.19,49.75,28.0,576.0,3,2025-10-07,2025-10-08,2025-10-24,13,162.75,142.77,179.3,12.28,0.788,10.17,-9.18,tiempo,58.5,4.9
AVGO,10.7,44.0,3.81,10.84,0.67,30.06,29.19,16.8,7893.0,2,2025-10-10,2025-10-13,2025-10-29,13,352.77,321.58,385.98,8.84,1.009,9.41,-4.89,tiempo,67.8,4.9
WDC,6.8,57.1,4.86,12.1,21.87,87.7,54.01,54.2,1211.0,2,2025-10-10,2025-10-13,2025-10-29,13,122.25,110.71,141.38,9.44,1.527,15.65,-7.96,tiempo,51.6,4.9
ASML,2.6,52.3,2.7,10.27,12.39,24.22,10.53,45.3,1707.0,3,2025-10-10,2025-10-13,2025-10-29,13,976.2,930.35,1070.84,4.7,1.678,9.69,-1.04,tiempo,65.7,4.9
F,5.1,41.2,2.84,10.16,-2.02,8.1,10.32,19.9,919.0,3,2025-10-10,2025-10-13,2025-10-29,13,11.59,11.1,13.24,4.2,2.329,14.24,-2.16,tiempo,63.3,4.9
IBM,4.0,51.9,2.5,6.03,6.5,7.99,1.4,39.5,1532.0,3,2025-10-14,2025-10-15,2025-10-23,7,278.38,268.02,264.95,3.72,-1.379,-4.82,-1.09,gap,52.4,3.1
SMCI,14.8,53.7,5.13,11.08,11.27,23.41,10.91,28.6,1592.0,2,2025-10-17,2025-10-20,2025-10-22,3,55.04,51.02,51.02,7.3,-1.026,-7.3,-2.05,stop,38.0,1.9
GS,8.7,39.7,2.73,6.89,-1.82,15.39,17.53,25.8,1613.0,3,2025-10-17,2025-10-20,2025-11-05,13,758.94,728.16,793.09,4.06,1.184,4.5,-2.09,tiempo,84.6,4.9
IGV,19.9,46.7,1.91,4.34,0.95,8.72,7.7,18.7,432.0,3,2025-10-17,2025-10-20,2025-11-05,13,113.17,109.95,111.75,2.85,-0.612,-1.25,-1.85,tiempo,49.2,4.9
HOOD,4.3,47.9,5.42,14.79,6.95,68.99,58.01,28.7,4338.0,3,2025-10-17,2025-10-20,2025-10-22,3,133.43,122.85,122.85,7.92,-1.024,-7.92,-1.56,stop,49.3,1.9
AMAT,14.5,58.5,3.51,3.32,16.32,27.03,9.21,32.5,1826.0,2,2025-10-22,2025-10-23,2025-11-10,13,226.77,208.18,235.08,8.2,0.387,3.66,-3.81,tiempo,44.1,4.9
ORCL,8.1,43.5,5.25,12.89,-0.3,34.97,35.37,18.5,6946.0,3,2025-10-22,2025-10-23,2025-11-03,8,277.2,255.75,255.75,7.74,-1.044,-7.74,-7.55,stop,61.7,3.4
JNJ,1.8,46.9,1.49,3.68,1.99,13.54,11.33,19.3,1581.0,3,2025-10-29,2025-10-30,2025-11-17,13,187.1,182.94,199.58,2.22,2.03,6.67,-1.06,tiempo,69.1,4.9
QCOM,35.7,59.2,3.58,5.55,7.26,12.53,4.92,32.0,2151.0,3,2025-10-30,2025-10-31,2025-11-18,13,179.88,160.4,165.06,10.83,-0.806,-8.24,-10.28,tiempo,38.5,4.9
ARM,14.4,52.1,4.77,7.37,8.4,18.59,9.4,24.6,961.0,3,2025-10-30,2025-10-31,2025-11-05,4,169.0,157.17,157.17,7.0,-1.031,-7.0,-5.09,stop,45.2,2.2
COIN,10.5,44.6,5.58,15.17,-1.31,16.53,18.07,14.2,3289.0,3,2025-10-30,2025-10-31,2025-11-06,5,344.22,306.82,306.82,10.87,-1.023,-10.87,-10.86,stop,48.6,2.5
NOK,31.0,68.4,4.35,11.07,34.99,38.98,2.96,57.2,507.0,3,2025-10-31,2025-11-03,2025-11-19,13,7.15,5.39,6.03,24.62,-0.656,-15.66,-16.36,tiempo,29.9,4.9
F,10.4,55.1,2.8,7.59,6.08,18.62,11.83,31.9,1840.0,2,2025-11-04,2025-11-05,2025-11-21,13,12.93,12.12,12.83,6.28,-0.201,-0.77,-4.25,tiempo,61.4,4.9
GLW,7.7,50.8,3.5,5.63,5.81,46.0,37.98,26.3,614.0,3,2025-11-04,2025-11-05,2025-11-13,7,86.08,81.61,81.61,5.2,-1.06,-5.2,-3.19,stop,65.9,3.1
INTC,2.9,50.8,5.08,10.84,13.73,51.85,33.52,43.4,4371.0,3,2025-11-04,2025-11-05,2025-11-14,8,38.25,35.43,35.03,7.38,-1.187,-8.42,-7.32,gap,60.1,3.4
VRT,5.5,54.7,5.35,9.26,15.78,50.92,30.35,25.0,1461.0,3,2025-11-04,2025-11-05,2025-11-13,7,186.9,160.75,160.75,13.99,-1.022,-13.99,-9.25,stop,61.1,3.1
COHR,9.4,58.4,5.11,6.78,15.67,44.8,25.18,22.4,427.0,2,2025-11-04,2025-11-05,2025-11-13,7,131.71,111.64,145.35,15.23,1.07,10.36,-4.34,stop,59.9,3.1
IBM,7.6,59.1,3.08,3.91,9.18,15.13,5.45,27.0,1896.0,3,2025-11-04,2025-11-05,2025-11-21,13,303.17,261.71,297.44,13.68,-0.174,-1.89,-4.98,tiempo,47.5,4.9
DELL,3.8,50.3,4.01,7.56,7.39,29.08,20.2,33.1,973.0,3,2025-11-05,2025-11-06,2025-11-07,2,154.93,145.76,145.76,5.92,-1.027,-5.92,-3.94,stop,71.6,1.6
AMD,11.4,51.3,5.18,11.65,17.15,63.82,39.84,34.7,14079.0,2,2025-11-07,2025-11-10,2025-11-19,8,242.14,222.22,222.22,8.23,-1.041,-8.23,-7.2,stop,46.5,3.4
CSCO,14.9,51.6,2.0,4.54,2.71,9.33,6.44,21.8,1197.0,2,2025-11-07,2025-11-10,2025-11-26,13,71.76,69.63,75.36,2.97,1.428,5.01,-0.92,stop,46.1,4.9
ARM,1.9,40.9,5.44,14.69,-1.93,9.13,11.28,19.4,885.0,3,2025-11-07,2025-11-10,2025-11-13,4,158.48,144.63,144.63,8.74,-1.025,-8.74,-7.43,stop,49.7,2.2
TSM,4.8,46.0,3.2,6.09,2.35,29.85,26.87,21.1,4404.0,3,2025-11-07,2025-11-10,2025-11-14,5,294.36,275.3,275.3,6.48,-1.039,-6.48,-4.88,stop,82.3,2.5
SNOW,8.6,58.5,3.56,5.15,9.31,31.83,20.6,29.8,1062.0,3,2025-11-07,2025-11-10,2025-11-14,5,268.5,252.62,247.41,5.91,-1.37,-7.85,-5.02,gap,63.4,2.5
ASML,14.4,51.0,2.5,5.44,6.76,29.75,21.53,26.6,1541.0,2,2025-11-07,2025-11-10,2025-11-14,5,1036.77,991.73,989.3,4.34,-1.111,-4.58,-2.63,gap,61.2,2.5
EWT,13.9,46.4,1.53,3.75,1.06,15.28,14.07,15.7,221.0,2,2025-11-07,2025-11-10,2025-11-17,6,65.42,63.44,63.44,3.02,-1.094,-3.03,-2.29,gap,57.1,2.8
NVDA,7.4,47.9,3.82,9.12,2.57,25.8,22.64,19.7,35743.0,2,2025-11-07,2025-11-10,2025-11-21,10,195.11,177.47,177.47,9.04,-1.044,-9.04,-7.92,stop,72.3,4.0
MRVL,11.8,49.6,5.18,6.64,5.69,15.71,9.48,18.5,1420.0,2,2025-11-13,2025-11-14,2025-11-18,3,88.45,81.65,80.47,7.69,-1.198,-9.02,-7.45,gap,47.8,1.9
GOOGL,10.9,55.9,2.83,5.11,7.45,40.27,30.54,28.3,9233.0,3,2025-11-14,2025-11-17,2025-12-04,13,285.78,269.14,317.62,5.82,1.622,11.14,-2.65,tiempo,63.8,4.9
LRCX,9.6,47.3,4.53,10.89,5.34,48.96,41.42,21.0,1712.0,2,2025-11-14,2025-11-17,2025-11-18,2,152.95,142.88,142.88,6.58,-1.024,-6.58,-4.58,stop,54.6,1.6
PANW,17.3,41.3,2.75,7.29,-1.83,6.76,8.75,18.0,989.0,2,2025-11-14,2025-11-17,2025-11-20,4,206.93,197.27,197.27,4.67,-1.047,-4.67,-3.72,stop,71.7,2.2
MAR,6.0,57.5,2.36,3.09,5.08,7.39,2.2,24.3,444.0,3,2025-11-17,2025-11-18,2025-12-05,13,286.89,262.18,292.59,8.61,0.174,1.99,-1.95,tiempo,41.9,4.9
JPM,6.2,40.4,2.24,6.55,-2.7,7.89,10.88,16.4,2288.0,3,2025-11-18,2025-11-19,2025-11-21,3,302.95,292.91,292.91,3.32,-1.057,-3.32,-1.58,stop,69.5,1.9
GE,3.4,40.5,2.69,5.81,-1.58,19.27,21.18,19.5,1151.0,2,2025-11-18,2025-11-19,2025-11-21,3,301.08,289.15,289.15,3.96,-1.048,-3.96,-3.52,stop,84.2,1.9
INTC,1.3,39.4,4.99,17.34,-2.01,36.21,39.0,27.8,3774.0,3,2025-11-18,2025-11-19,2025-12-08,13,34.76,32.19,40.3,7.39,1.762,15.94,-5.38,tiempo,63.3,4.9
AMZN,2.9,40.6,3.11,12.33,-2.4,3.63,6.18,20.9,13120.0,2,2025-11-19,2025-11-20,2025-11-21,2,227.05,216.67,216.35,4.57,-1.066,-4.71,-4.54,gap,51.7,1.6
AVGO,23.4,57.1,4.2,5.55,7.63,39.09,29.22,17.4,8227.0,3,2025-12-03,2025-12-04,2025-12-17,10,382.3,328.6,328.6,14.05,-1.028,-14.05,-12.36,stop,54.0,4.0
XOM,23.7,49.2,1.87,3.17,0.8,4.54,3.71,13.6,1710.0,3,2025-12-08,2025-12-09,2025-12-26,13,117.0,113.74,119.11,2.78,0.472,1.8,-2.04,tiempo,41.2,4.9
JNJ,0.4,52.4,1.51,3.66,2.91,17.17,13.86,32.7,1946.0,3,2025-12-09,2025-12-10,2025-12-19,8,205.54,199.3,206.21,3.03,0.691,0.32,-2.61,stop,73.5,3.4
MAR,2.2,44.3,2.32,7.44,1.93,7.59,5.55,28.1,440.0,3,2025-12-09,2025-12-10,2025-12-29,13,287.67,277.79,314.41,3.43,1.961,9.3,-1.96,tiempo,68.8,4.9
RIVN,3.9,52.0,5.87,9.03,10.86,20.85,9.01,27.9,713.0,2,2025-12-11,2025-12-12,2025-12-30,12,17.42,15.54,19.78,10.78,1.336,13.55,-3.93,stop,53.6,4.6
XLE,2.4,39.4,1.82,5.13,-1.65,0.8,2.5,23.1,1387.0,3,2025-12-16,2025-12-17,2026-01-06,13,44.85,43.61,45.64,2.76,0.891,1.76,-1.94,tiempo,57.8,4.9
GLW,12.6,49.8,4.05,10.09,0.45,36.41,35.79,18.4,563.0,3,2025-12-16,2025-12-17,2026-01-06,13,87.7,80.97,89.25,7.67,0.166,1.77,-3.84,tiempo,65.6,4.9
TSM,8.1,45.5,3.12,7.5,-2.16,23.49,26.22,13.3,3599.0,3,2025-12-16,2025-12-17,2025-12-17,1,288.53,275.09,275.09,4.66,-1.028,-4.66,0.0,stop,79.2,1.3
AMZN,8.8,41.1,2.37,5.06,-2.92,3.36,6.47,11.1,9558.0,2,2025-12-16,2025-12-17,2026-01-06,13,224.66,216.75,240.93,3.52,1.639,7.24,-1.63,tiempo,54.3,4.9
AMAT,5.5,48.2,3.76,9.77,4.16,33.02,27.7,20.4,1778.0,2,2025-12-17,2025-12-18,2026-01-07,13,260.1,245.05,292.2,5.78,1.732,12.34,-3.03,tiempo,69.4,4.9
LRCX,10.4,47.6,4.47,8.14,1.09,43.93,42.38,13.3,1627.0,2,2025-12-17,2025-12-18,2026-01-07,13,164.52,152.21,203.08,7.48,2.251,23.44,-1.53,tiempo,72.3,4.9
APP,12.2,53.4,5.12,9.31,7.2,47.58,37.68,25.9,2429.0,1,2025-12-17,2025-12-18,2026-01-02,10,688.99,638.53,638.53,7.32,-1.055,-7.32,-2.43,stop,52.1,4.0
IBM,2.7,45.3,2.42,3.91,0.07,11.36,11.28,17.9,1093.0,2,2025-12-18,2025-12-19,2026-01-02,9,304.45,293.56,293.56,3.58,-1.103,-3.58,-2.82,stop,75.5,3.7
MS,1.7,53.5,2.19,4.07,4.2,21.69,16.78,29.8,1011.0,3,2025-12-18,2025-12-19,2026-01-08,13,177.07,171.39,184.68,3.21,1.268,4.3,-2.04,tiempo,75.4,4.9
SLB,11.6,50.8,2.53,6.32,2.89,6.12,3.15,17.5,525.0,3,2025-12-26,2025-12-29,2026-01-15,13,38.06,36.63,46.57,3.76,3.591,22.36,-0.97,tiempo,50.4,4.9
MRVL,31.2,47.7,4.59,14.41,-2.03,15.67,18.06,10.2,1797.0,3,2025-12-29,2025-12-30,2026-01-14,11,86.1,80.19,80.19,6.86,-1.063,-6.86,-4.67,stop,42.1,4.3
CSCO,10.1,51.5,1.69,3.54,2.51,14.55,11.75,22.0,1551.0,2,2025-12-30,2025-12-31,2026-01-02,2,77.81,75.66,75.66,2.76,-1.058,-2.76,-1.2,stop,58.2,1.6
AAPL,12.5,45.6,1.46,4.33,-0.29,17.31,17.65,18.7,11352.0,2,2025-12-31,2026-01-02,2026-01-05,2,273.68,266.16,266.16,2.75,-1.058,-2.75,-1.71,stop,67.1,1.6
GS,6.2,55.2,2.04,3.52,6.26,24.51,17.17,33.2,1801.0,3,2025-12-31,2026-01-02,2026-01-21,13,886.0,859.1,953.01,3.04,1.834,7.56,-0.59,tiempo,64.7,4.9
COHR,5.8,57.7,5.24,7.02,15.84,74.86,50.95,32.2,728.0,3,2025-12-31,2026-01-02,2026-01-09,6,188.7,168.19,168.19,10.87,-1.026,-10.87,-8.96,stop,66.0,2.8
LITE,12.0,59.9,5.94,6.9,29.98,150.02,92.35,32.1,1229.0,3,2025-12-31,2026-01-02,2026-01-21,13,379.5,310.62,362.44,18.15,-0.275,-4.5,-16.35,tiempo,58.4,4.9
QCOM,4.8,44.6,2.11,6.12,-1.28,7.51,8.9,15.0,1302.0,2,2025-12-31,2026-01-02,2026-01-12,7,173.8,168.38,174.23,3.12,0.69,0.25,-0.92,stop,70.4,3.1
STX,5.2,48.5,4.82,10.54,2.74,58.14,53.92,10.0,1144.0,3,2025-12-31,2026-01-02,2026-01-08,5,281.97,262.05,292.33,7.06,0.975,3.67,-1.52,stop,66.4,2.5
WDC,7.0,52.1,5.34,7.98,7.89,88.1,74.34,29.0,1299.0,3,2025-12-31,2026-01-02,2026-01-08,5,177.2,163.41,192.33,7.78,1.266,8.54,-0.28,stop,62.6,2.5
F,3.5,46.2,1.69,4.65,-0.32,14.36,14.73,11.3,580.0,3,2025-12-31,2026-01-02,2026-01-14,9,13.22,12.89,13.8,2.52,1.477,4.4,-1.21,stop,77.6,3.7
TSLA,1.6,46.7,3.62,8.2,1.04,25.22,23.94,20.3,35194.0,3,2025-12-31,2026-01-02,2026-01-06,3,457.8,433.41,433.41,5.33,-1.036,-5.33,-4.91,stop,87.4,1.9
JNJ,7.2,47.6,1.6,4.6,1.93,17.19,14.97,26.7,1634.0,1,2026-01-05,2026-01-06,2026-01-21,11,205.94,200.26,211.0,2.76,1.039,2.46,-1.01,gap,71.3,4.3
GLW,8.2,43.7,3.56,11.19,-1.58,28.07,30.13,15.4,496.0,3,2026-01-09,2026-01-12,2026-01-29,13,86.65,82.1,103.42,5.25,2.5,19.35,-2.54,stop,67.3,4.9
